,LINK_ID,HOUR,SPEED
2279,4130143100,3,46.5
2280,4130143100,4,39.3
2281,4130143100,5,44.0
2282,4130143100,6,47.1
2283,4130143100,7,41.2
2284,4130143100,8,42.3
2285,4130143100,9,40.5
2286,4130143100,10,41.4
2287,4130143100,11,39.6
2288,4130143100,12,34.7
2289,4130143100,13,38.77777777777778
2290,4130143100,14,36.9
2291,4130143100,15,38.1
2292,4130143100,16,43.0
2293,4130143100,17,37.3
2294,4130143100,18,37.8
2295,4130143100,19,38.4
2296,4130143100,20,39.7
2297,4130143100,21,40.6
2298,4130143100,22,42.6
2299,4130143100,23,36.7
2300,4130143200,0,46.5
2301,4130143200,1,44.5
2302,4130143200,2,47.7
2303,4130143200,3,45.5
2304,4130143200,4,47.7
2305,4130143200,5,46.0
2306,4130143200,6,51.0
2307,4130143200,7,31.2
2308,4130143200,8,38.0
2309,4130143200,9,34.4
2310,4130143200,10,41.6
2311,4130143200,11,39.1
2312,4130143200,12,40.3
2313,4130143200,13,37.333333333333336
2314,4130143200,14,36.5
2315,4130143200,15,39.8
2316,4130143200,16,32.8
2317,4130143200,17,37.3
2318,4130143200,18,40.9
2319,4130143200,19,37.7
2320,4130143200,20,37.0
2321,4130143200,21,40.7
2322,4130143200,22,41.3
2323,4130143200,23,40.0
2324,4130143800,17,15.0
2325,4130144100,0,71.66666666666667
2326,4130144100,1,68.6
2327,4130144100,2,61.25
2328,4130144100,3,48.0
2329,4130144100,4,74.0
2330,4130144100,5,76.11111111111111
2331,4130144100,6,80.88888888888889
2332,4130144100,7,72.4
2333,4130144100,8,76.4
2334,4130144100,9,79.1
2335,4130144100,10,72.0
2336,4130144100,11,64.3
2337,4130144100,12,69.6
2338,4130144100,13,65.88888888888889
2339,4130144100,14,68.8
2340,4130144100,15,61.3
2341,4130144100,16,64.2
2342,4130144100,17,59.0
2343,4130144100,18,64.9
2344,4130144100,19,65.3
2345,4130144100,20,63.7
2346,4130144100,21,69.2
2347,4130144100,22,67.5
2348,4130144100,23,66.88888888888889
2349,4130144300,0,35.0
2350,4130144300,1,33.5
2351,4130144300,2,35.0
2352,4130144300,3,35.0
2353,4130144300,4,35.0
2354,4130144300,5,35.0
2355,4130144300,6,28.3
2356,4130144300,7,24.0
2357,4130144300,8,25.4
2358,4130144300,9,27.0
2359,4130144300,10,25.9
2360,4130144300,11,23.8
2361,4130144300,12,24.5
2362,4130144300,13,26.0
2363,4130144300,14,21.9
2364,4130144300,15,24.2
2365,4130144300,16,22.3
2366,4130144300,17,25.2
2367,4130144300,18,24.0
2368,4130144300,19,22.5
2369,4130144300,20,24.4
2370,4130144300,21,23.3
2371,4130144300,22,24.5
2372,4130144300,23,24.9
2373,4130145100,0,54.0
2374,4130145100,1,54.0
2375,4130145100,2,54.0
2376,4130145100,3,54.2
2377,4130145100,4,54.3
2378,4130145100,5,54.2
2379,4130145100,6,51.0
2380,4130145100,7,51.7
2381,4130145100,8,53.8
2382,4130145100,9,52.7
2383,4130145100,10,54.0
2384,4130145100,11,53.5
2385,4130145100,12,53.3
2386,4130145100,13,52.666666666666664
2387,4130145100,14,52.1
2388,4130145100,15,53.7
2389,4130145100,16,55.1
2390,4130145100,17,55.1
2391,4130145100,18,53.4
2392,4130145100,19,51.7
2393,4130145100,20,51.6
2394,4130145100,21,52.3
2395,4130145100,22,52.3
2396,4130145100,23,52.7
2397,4130145400,0,34.2
2398,4130145400,1,34.5
2399,4130145400,2,36.0
2400,4130145400,3,36.0
2401,4130145400,4,36.0
2402,4130145400,5,36.0
2403,4130145400,6,27.1
2404,4130145400,7,22.9
2405,4130145400,8,22.7
2406,4130145400,9,22.6
2407,4130145400,10,23.7
2408,4130145400,11,25.5
2409,4130145400,12,23.2
2410,4130145400,13,23.22222222222222
2411,4130145400,14,23.6
2412,4130145400,15,23.7
2413,4130145400,16,24.5
2414,4130145400,17,25.4
2415,4130145400,18,24.4
2416,4130145400,19,27.0
2417,4130145400,20,27.1
2418,4130145400,21,26.7
2419,4130145400,22,27.8
2420,4130145400,23,29.2
2421,4130145500,8,20.5
2422,4130145500,10,19.75
2423,4130145500,11,13.0
2424,4130145500,12,15.8
2425,4130145500,13,22.666666666666668
2426,4130145500,14,4.0
2427,4130145500,15,16.0
2428,4130145500,16,21.666666666666668
2429,4130145500,17,12.666666666666666
2430,4130145500,18,23.666666666666668
2431,4130145500,19,16.333333333333332
2432,4130145500,20,14.666666666666666
2433,4130145500,21,26.0
2434,4130146300,0,35.0
2435,4130146300,1,35.0
2436,4130146300,2,35.0
2437,4130146300,3,35.0
2438,4130146300,4,35.0
2439,4130146300,5,35.0
2440,4130146300,6,27.1
2441,4130146300,7,23.2
2442,4130146300,8,24.9
2443,4130146300,9,21.0
2444,4130146300,10,24.5
2445,4130146300,11,24.6
2446,4130146300,12,24.6
2447,4130146300,13,26.333333333333332
2448,4130146300,14,30.4
2449,4130146300,15,31.4
2450,4130146300,16,29.9
2451,4130146300,17,30.6
2452,4130146300,18,31.2
2453,4130146300,19,29.9
2454,4130146300,20,31.7
2455,4130146300,21,32.0
2456,4130146300,22,31.0
2457,4130146300,23,29.5
2458,4130146500,0,38.5
2459,4130146500,1,36.0
2460,4130146500,2,40.2
2461,4130146500,3,39.1
2462,4130146500,4,39.3
2463,4130146500,5,39.0
2464,4130146500,6,27.3
2465,4130146500,7,21.2
2466,4130146500,8,20.7
2467,4130146500,9,20.6
2468,4130146500,10,20.4
2469,4130146500,11,20.1
2470,4130146500,12,20.3
2471,4130146500,13,18.333333333333332
2472,4130146500,14,18.3
2473,4130146500,15,17.6
2474,4130146500,16,14.8
2475,4130146500,17,15.6
2476,4130146500,18,16.2
2477,4130146500,19,17.5
2478,4130146500,20,21.7
2479,4130146500,21,19.7
2480,4130146500,22,21.3
2481,4130146500,23,26.8
2482,4130146900,0,36.0
2483,4130146900,1,36.0
2484,4130146900,2,33.5
2485,4130146900,3,34.8
2486,4130146900,4,36.0
2487,4130146900,5,35.2
2488,4130146900,6,27.4
2489,4130146900,7,21.4
2490,4130146900,8,18.9
2491,4130146900,9,24.7
2492,4130146900,10,20.5
2493,4130146900,11,18.5
2494,4130146900,12,19.4
2495,4130146900,13,18.11111111111111
2496,4130146900,14,20.3
2497,4130146900,15,20.7
2498,4130146900,16,21.2
2499,4130146900,17,19.8
2500,4130146900,18,20.3
2501,4130146900,19,20.1
2502,4130146900,20,18.7
2503,4130146900,21,17.8
2504,4130146900,22,23.6
2505,4130146900,23,27.0
2506,4130147000,0,34.0
2507,4130147000,1,33.8
2508,4130147000,2,34.3
2509,4130147000,3,36.0
2510,4130147000,4,35.1
2511,4130147000,5,36.1
2512,4130147000,6,28.0
2513,4130147000,7,22.4
2514,4130147000,8,22.7
2515,4130147000,9,21.3
2516,4130147000,10,23.7
2517,4130147000,11,22.4
2518,4130147000,12,26.6
2519,4130147000,13,23.333333333333332
2520,4130147000,14,22.2
2521,4130147000,15,23.3
2522,4130147000,16,23.1
2523,4130147000,17,23.5
2524,4130147000,18,22.4
2525,4130147000,19,24.4
2526,4130147000,20,24.8
2527,4130147000,21,25.0
2528,4130147000,22,23.6
2529,4130147000,23,28.5
2530,4130147100,0,43.6
2531,4130147100,1,44.7
2532,4130147100,2,42.9
2533,4130147100,3,43.0
2534,4130147100,4,41.9
2535,4130147100,5,37.4
2536,4130147100,6,40.7
2537,4130147100,7,40.6
2538,4130147100,8,41.0
2539,4130147100,9,40.2
2540,4130147100,10,39.8
2541,4130147100,11,39.6
2542,4130147100,12,42.3
2543,4130147100,13,40.22222222222222
2544,4130147100,14,42.0
2545,4130147100,15,39.8
2546,4130147100,16,40.8
2547,4130147100,17,39.2
2548,4130147100,18,40.5
2549,4130147100,19,41.8
2550,4130147100,20,39.4
2551,4130147100,21,41.7
2552,4130147100,22,39.2
2553,4130147100,23,42.9
2554,4130147300,0,35.5
2555,4130147300,1,34.111111111111114
2556,4130147300,2,35.5
2557,4130147300,3,35.5
2558,4130147300,4,35.5
2559,4130147300,5,35.5
2560,4130147300,6,34.0
2561,4130147300,7,32.22222222222222
2562,4130147300,8,31.22222222222222
2563,4130147300,9,25.88888888888889
2564,4130147300,10,31.3
2565,4130147300,11,31.25
2566,4130147300,12,28.77777777777778
2567,4130147300,13,28.333333333333332
2568,4130147300,14,26.88888888888889
2569,4130147300,15,27.3
2570,4130147300,16,30.5
2571,4130147300,17,33.9
2572,4130147300,18,29.3
2573,4130147300,19,29.8
2574,4130147300,20,27.8
2575,4130147300,21,28.8
2576,4130147300,22,26.0
2577,4130147300,23,36.375
2578,4130148200,0,36.0
2579,4130148200,1,36.0
2580,4130148200,2,36.0
2581,4130148200,3,36.0
2582,4130148200,4,36.0
2583,4130148200,5,36.0
2584,4130148200,6,30.0
2585,4130148200,7,26.3
2586,4130148200,8,26.2
2587,4130148200,9,26.1
2588,4130148200,10,26.2
2589,4130148200,11,26.4
2590,4130148200,12,26.8
2591,4130148200,13,24.666666666666668
2592,4130148200,14,25.6
2593,4130148200,15,24.2
2594,4130148200,16,23.2
2595,4130148200,17,22.9
2596,4130148200,18,23.2
2597,4130148200,19,24.6
2598,4130148200,20,27.5
2599,4130148200,21,27.9
2600,4130148200,22,28.5
2601,4130148200,23,28.6
2602,4130148300,0,35.0
2603,4130148300,1,35.0
2604,4130148300,2,29.2
2605,4130148300,3,36.9
2606,4130148300,4,35.0
2607,4130148300,5,35.0
2608,4130148300,6,25.2
2609,4130148300,7,19.3
2610,4130148300,8,20.5
2611,4130148300,9,18.4
2612,4130148300,10,23.4
2613,4130148300,11,19.8
2614,4130148300,12,21.1
2615,4130148300,13,28.88888888888889
2616,4130148300,14,23.8
2617,4130148300,15,25.5
2618,4130148300,16,22.2
2619,4130148300,17,26.4
2620,4130148300,18,24.4
2621,4130148300,19,19.0
2622,4130148300,20,24.9
2623,4130148300,21,28.0
2624,4130148300,22,28.6
2625,4130148300,23,32.5
2626,4130148400,0,19.5
2627,4130148400,1,17.0
2628,4130148400,4,35.5
2629,4130148400,5,11.0
2630,4130148400,6,38.333333333333336
2631,4130148400,7,28.75
2632,4130148400,8,25.8
2633,4130148400,9,24.5
2634,4130148400,10,29.25
2635,4130148400,11,31.75
2636,4130148400,12,29.11111111111111
2637,4130148400,13,23.714285714285715
2638,4130148400,14,24.1
2639,4130148400,15,24.5
2640,4130148400,16,31.375
2641,4130148400,17,24.0
2642,4130148400,18,27.77777777777778
2643,4130148400,19,26.571428571428573
2644,4130148400,20,27.0
2645,4130148400,21,21.333333333333332
2646,4130148400,22,27.8
2647,4130148400,23,23.0
2648,4130148500,2,34.0
2649,4130148500,7,39.0
2650,4130148500,8,47.0
2651,4130148500,10,4.0
2652,4130148500,11,46.0
2653,4130148500,13,34.333333333333336
2654,4130148500,14,39.0
2655,4130148500,15,6.5
2656,4130148500,16,5.5
2657,4130148500,17,38.5
2658,4130148500,19,14.0
2659,4130149000,0,42.8
2660,4130149000,1,42.3
2661,4130149000,2,42.6
2662,4130149000,3,43.3
2663,4130149000,4,39.5
2664,4130149000,5,44.0
2665,4130149000,6,43.2
2666,4130149000,7,39.1
2667,4130149000,8,40.9
2668,4130149000,9,38.6
2669,4130149000,10,37.7
2670,4130149000,11,37.6
2671,4130149000,12,37.0
2672,4130149000,13,39.111111111111114
2673,4130149000,14,37.7
2674,4130149000,15,37.6
2675,4130149000,16,38.4
2676,4130149000,17,38.0
2677,4130149000,18,40.1
2678,4130149000,19,39.5
2679,4130149000,20,38.0
2680,4130149000,21,38.9
2681,4130149000,22,39.3
2682,4130149000,23,40.8
2683,4130149100,0,47.5
2684,4130149100,1,50.8
2685,4130149100,2,48.4
2686,4130149100,3,44.8
2687,4130149100,4,46.4
2688,4130149100,5,46.7
2689,4130149100,6,40.6
2690,4130149100,7,39.6
2691,4130149100,8,37.6
2692,4130149100,9,39.6
2693,4130149100,10,33.3
2694,4130149100,11,35.3
2695,4130149100,12,30.2
2696,4130149100,13,31.666666666666668
2697,4130149100,14,31.9
2698,4130149100,15,32.1
2699,4130149100,16,27.4
2700,4130149100,17,34.9
2701,4130149100,18,30.2
2702,4130149100,19,38.7
2703,4130149100,20,30.7
2704,4130149100,21,30.1
2705,4130149100,22,32.9
2706,4130149100,23,35.6
2707,4130149500,0,55.5
2708,4130149500,1,55.8
2709,4130149500,2,55.3
2710,4130149500,3,57.2
2711,4130149500,4,56.0
2712,4130149500,5,56.1
2713,4130149500,6,52.1
2714,4130149500,7,54.8
2715,4130149500,8,47.7
2716,4130149500,9,55.0
2717,4130149500,10,51.7
2718,4130149500,11,43.0
2719,4130149500,12,48.7
2720,4130149500,13,50.333333333333336
2721,4130149500,14,50.0
2722,4130149500,15,49.0
2723,4130149500,16,50.7
2724,4130149500,17,47.7
2725,4130149500,18,53.9
2726,4130149500,19,50.9
2727,4130149500,20,47.0
2728,4130149500,21,45.3
2729,4130149500,22,49.5
2730,4130149500,23,49.7
2731,4130149600,0,62.0
2732,4130149600,1,45.125
2733,4130149600,2,35.0
2734,4130149600,3,43.5
2735,4130149600,4,53.0
2736,4130149600,5,38.666666666666664
2737,4130149600,6,39.888888888888886
2738,4130149600,7,41.9
2739,4130149600,8,36.1
2740,4130149600,9,40.333333333333336
2741,4130149600,10,39.4
2742,4130149600,11,39.7
2743,4130149600,12,40.7
2744,4130149600,13,38.111111111111114
2745,4130149600,14,40.4
2746,4130149600,15,33.2
2747,4130149600,16,33.2
2748,4130149600,17,31.1
2749,4130149600,18,37.6
2750,4130149600,19,42.7
2751,4130149600,20,38.5
2752,4130149600,21,41.5
2753,4130149600,22,52.3
2754,4130149600,23,44.1
2755,4130149700,0,57.0
2756,4130149700,1,57.0
2757,4130149700,2,57.0
2758,4130149700,3,55.6
2759,4130149700,4,54.6
2760,4130149700,5,55.2
2761,4130149700,6,51.3
2762,4130149700,7,51.1
2763,4130149700,8,48.5
2764,4130149700,9,43.9
2765,4130149700,10,49.3
2766,4130149700,11,48.9
2767,4130149700,12,49.5
2768,4130149700,13,46.55555555555556
2769,4130149700,14,44.8
2770,4130149700,15,47.0
2771,4130149700,16,48.9
2772,4130149700,17,50.5
2773,4130149700,18,44.8
2774,4130149700,19,44.9
2775,4130149700,20,44.8
2776,4130149700,21,47.9
2777,4130149700,22,45.5
2778,4130149700,23,46.2
2779,4130150000,0,35.9
2780,4130150000,1,34.3
2781,4130150000,2,35.6
2782,4130150000,3,36.2
2783,4130150000,4,36.3
2784,4130150000,5,35.3
2785,4130150000,6,28.7
2786,4130150000,7,28.6
2787,4130150000,8,25.2
2788,4130150000,9,25.3
2789,4130150000,10,26.3
2790,4130150000,11,25.3
2791,4130150000,12,26.3
2792,4130150000,13,21.333333333333332
2793,4130150000,14,22.5
2794,4130150000,15,25.0
2795,4130150000,16,18.5
2796,4130150000,17,23.3
2797,4130150000,18,21.9
2798,4130150000,19,26.5
2799,4130150000,20,20.7
2800,4130150000,21,24.9
2801,4130150000,22,27.5
2802,4130150000,23,26.2
2803,4130150100,8,40.75
2804,4130150100,9,41.0
2805,4130150100,10,38.25
2806,4130150100,11,33.333333333333336
2807,4130150100,12,33.0
2808,4130150100,13,33.8
2809,4130150100,14,38.0
2810,4130150100,15,31.0
2811,4130150100,16,39.333333333333336
2812,4130150100,17,22.0
2813,4130150100,18,47.0
2814,4130150100,19,34.0
2815,4130150100,22,47.0
2816,4130150100,23,23.0
2817,4130150400,0,31.666666666666668
2818,4130150400,1,29.5
2819,4130150400,2,26.333333333333332
2820,4130150400,3,36.0
2821,4130150400,4,36.0
2822,4130150400,5,36.0
2823,4130150400,6,30.0
2824,4130150400,7,26.285714285714285
2825,4130150400,8,26.2
2826,4130150400,9,24.5
2827,4130150400,10,20.25
2828,4130150400,11,20.25
2829,4130150400,12,20.166666666666668
2830,4130150400,13,23.2
2831,4130150400,14,23.8
2832,4130150400,15,24.571428571428573
2833,4130150400,16,21.5
2834,4130150400,17,19.6
2835,4130150400,18,25.25
2836,4130150400,19,23.5
2837,4130150400,20,24.0
2838,4130150400,21,23.0
2839,4130150400,22,16.5
2840,4130150400,23,26.0
2841,4130150800,0,42.5
2842,4130150800,1,43.0
2843,4130150800,2,40.6
2844,4130150800,3,42.0
2845,4130150800,4,44.4
2846,4130150800,5,44.6
2847,4130150800,6,37.7
2848,4130150800,7,45.7
2849,4130150800,8,42.8
2850,4130150800,9,41.9
2851,4130150800,10,42.3
2852,4130150800,11,41.2
2853,4130150800,12,39.5
2854,4130150800,13,40.333333333333336
2855,4130150800,14,40.7
2856,4130150800,15,43.1
2857,4130150800,16,40.6
2858,4130150800,17,36.5
2859,4130150800,18,41.0
2860,4130150800,19,41.0
2861,4130150800,20,37.4
2862,4130150800,21,36.1
2863,4130150800,22,37.6
2864,4130150800,23,39.2
2865,4130151500,0,35.0
2866,4130151500,1,35.0
2867,4130151500,2,35.0
2868,4130151500,3,35.0
2869,4130151500,4,35.0
2870,4130151500,5,35.0
2871,4130151500,6,26.7
2872,4130151500,7,23.9
2873,4130151500,8,22.0
2874,4130151500,9,21.6
2875,4130151500,10,16.3
2876,4130151500,11,20.4
2877,4130151500,12,16.2
2878,4130151500,13,16.77777777777778
2879,4130151500,14,18.6
2880,4130151500,15,18.9
2881,4130151500,16,22.1
2882,4130151500,17,17.7
2883,4130151500,18,18.4
2884,4130151500,19,15.4
2885,4130151500,20,15.5
2886,4130151500,21,17.9
2887,4130151500,22,21.6
2888,4130151500,23,23.8
2889,4130151800,0,35.0
2890,4130151800,1,35.0
2891,4130151800,2,35.0
2892,4130151800,3,35.0
2893,4130151800,4,35.0
2894,4130151800,5,35.0
2895,4130151800,6,31.5
2896,4130151800,7,29.6
2897,4130151800,8,25.0
2898,4130151800,9,23.2
2899,4130151800,10,24.7
2900,4130151800,11,23.6
2901,4130151800,12,23.3
2902,4130151800,13,24.555555555555557
2903,4130151800,14,22.7
2904,4130151800,15,22.9
2905,4130151800,16,21.5
2906,4130151800,17,21.7
2907,4130151800,18,22.8
2908,4130151800,19,21.8
2909,4130151800,20,23.2
2910,4130151800,21,22.3
2911,4130151800,22,23.9
2912,4130151800,23,24.9
2913,4130152000,0,40.0
2914,4130152000,1,40.0
2915,4130152000,2,40.0
2916,4130152000,3,39.8
2917,4130152000,4,39.7
2918,4130152000,5,39.8
2919,4130152000,6,38.3
2920,4130152000,7,38.0
2921,4130152000,8,35.9
2922,4130152000,9,33.8
2923,4130152000,10,36.3
2924,4130152000,11,35.0
2925,4130152000,12,35.4
2926,4130152000,13,35.111111111111114
2927,4130152000,14,34.6
2928,4130152000,15,34.5
2929,4130152000,16,36.1
2930,4130152000,17,32.7
2931,4130152000,18,33.2
2932,4130152000,19,34.8
2933,4130152000,20,35.1
2934,4130152000,21,36.9
2935,4130152000,22,36.9
2936,4130152000,23,37.0
2937,4130154400,0,46.0
2938,4130154400,1,46.8
2939,4130154400,2,46.8
2940,4130154400,3,48.0
2941,4130154400,4,49.1
2942,4130154400,5,47.8
2943,4130154400,6,46.2
2944,4130154400,7,46.1
2945,4130154400,8,41.9
2946,4130154400,9,40.9
2947,4130154400,10,38.8
2948,4130154400,11,45.0
2949,4130154400,12,40.1
2950,4130154400,13,41.22222222222222
2951,4130154400,14,43.5
2952,4130154400,15,44.3
2953,4130154400,16,45.9
2954,4130154400,17,45.4
2955,4130154400,18,43.2
2956,4130154400,19,41.1
2957,4130154400,20,41.1
2958,4130154400,21,42.4
2959,4130154400,22,43.7
2960,4130154400,23,43.8
2961,4130155300,0,31.6
2962,4130155300,1,41.3
2963,4130155300,2,44.9
2964,4130155300,3,42.0
2965,4130155300,4,42.8
2966,4130155300,5,44.1
2967,4130155300,6,45.5
2968,4130155300,7,44.6
2969,4130155300,8,38.3
2970,4130155300,9,36.4
2971,4130155300,10,31.5
2972,4130155300,11,34.3
2973,4130155300,12,26.7
2974,4130155300,13,30.22222222222222
2975,4130155300,14,27.4
2976,4130155300,15,30.2
2977,4130155300,16,31.0
2978,4130155300,17,30.2
2979,4130155300,18,27.2
2980,4130155300,19,31.2
2981,4130155300,20,30.5
2982,4130155300,21,36.8
2983,4130155300,22,34.6
2984,4130155300,23,34.9
2985,4130156300,0,36.0
2986,4130156300,1,36.0
2987,4130156300,2,36.0
2988,4130156300,3,36.0
2989,4130156300,4,36.0
2990,4130156300,5,36.0
2991,4130156300,6,28.3
2992,4130156300,7,25.3
2993,4130156300,8,26.1
2994,4130156300,9,26.6
2995,4130156300,10,27.4
2996,4130156300,11,25.0
2997,4130156300,12,18.6
2998,4130156300,13,14.777777777777779
2999,4130156300,14,20.8
3000,4130156300,15,20.5
3001,4130156300,16,21.9
3002,4130156300,17,18.9
3003,4130156300,18,19.5
3004,4130156300,19,18.7
3005,4130156300,20,17.5
3006,4130156300,21,19.3
3007,4130156300,22,21.0
3008,4130156300,23,25.3
3009,4130157000,0,38.9
3010,4130157000,1,40.0
3011,4130157000,2,39.2
3012,4130157000,3,39.4
3013,4130157000,4,39.4
3014,4130157000,5,38.4
3015,4130157000,6,33.0
3016,4130157000,7,31.2
3017,4130157000,8,28.9
3018,4130157000,9,31.0
3019,4130157000,10,33.0
3020,4130157000,11,36.4
3021,4130157000,12,34.3
3022,4130157000,13,34.77777777777778
3023,4130157000,14,29.1
3024,4130157000,15,32.5
3025,4130157000,16,29.7
3026,4130157000,17,29.8
3027,4130157000,18,33.8
3028,4130157000,19,32.7
3029,4130157000,20,31.6
3030,4130157000,21,32.2
3031,4130157000,22,32.9
3032,4130157000,23,31.8
